event_id,timestamp,user_id,is_bot,bot_type,account_age_days,followers_count,following_count,profile_pic,bio_length,verified,location_consistent,ip_address,timezone_offset,video_id,creator_id,event_type,engagement_duration
e23,2025-08-28T11:34:46.710709,84,0,human,390,12,30,1,2,0,1,206.187.203.102,-10,2889f49a_tiktok_7540720764442430751_video.mp4,441,view,864.51
e24,2025-08-28T13:43:46.710709,84,0,human,390,12,30,1,2,0,1,206.187.203.102,-10,2889f49a_tiktok_7540720764442430751_video.mp4,441,view,1699.41
e25,2025-08-27T03:53:46.710744,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,363313ba_tiktok_7539499906076036382_video.mp4,985,view,901.95
e26,2025-08-23T16:59:46.710757,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,9649cc4c_tiktok_7481414385081142533_video.mp4,679,view,686.69
e27,2025-08-08T06:17:46.710768,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,10f7b6d5_tiktok_7237817772896505093_video.mp4,141,view,1505.64
e28,2025-08-08T13:37:46.710768,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,10f7b6d5_tiktok_7237817772896505093_video.mp4,141,view,1692.12
e29,2025-08-08T19:17:46.710768,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,10f7b6d5_tiktok_7237817772896505093_video.mp4,141,view,1251.8
e30,2025-08-25T10:06:46.710795,158,0,human,228,28,350,1,49,0,1,84.113.17.163,8,4f6454f7_tiktok_7465389210267110698_video.mp4,725,like,205.86
e31,2025-08-27T19:43:46.710812,94,0,human,51,70,16,1,58,0,0,176.188.231.251,5,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,view,1203.1
e32,2025-08-10T04:12:46.710824,94,0,human,51,70,16,1,58,0,0,176.188.231.251,5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,like,393.21
e33,2025-08-12T07:59:46.710824,94,0,human,51,70,16,1,58,0,0,176.188.231.251,5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,like,1010.95
e34,2025-08-13T12:52:46.710824,94,0,human,51,70,16,1,58,0,0,176.188.231.251,5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,view,1469.1
e35,2025-08-22T15:41:46.710851,94,0,human,51,70,16,1,58,0,0,176.188.231.251,5,975fc710_tiktok_7006136181754809627_video.mp4,53,share,35.02
e36,2025-08-25T04:13:46.710868,3,1,crude_bot,3,64,1732,1,60,0,1,38.66.65.205,8,4b726057_tiktok_7507591176187432235_video.mp4,177,view,1.51
e37,2025-08-26T06:45:46.710884,3,1,crude_bot,3,64,1732,1,60,0,1,38.66.65.205,8,4b0d85b5_tiktok_7236617000196377883_video.mp4,399,view,1.59
e38,2025-08-26T22:47:46.710884,3,1,crude_bot,3,64,1732,1,60,0,1,38.66.65.205,8,4b0d85b5_tiktok_7236617000196377883_video.mp4,399,like,1.09
e39,2025-08-27T06:22:46.710884,3,1,crude_bot,3,64,1732,1,60,0,1,38.66.65.205,8,4b0d85b5_tiktok_7236617000196377883_video.mp4,399,view,1.93
e40,2025-08-02T05:29:46.710916,135,0,human,228,93,97,1,81,0,0,16.245.110.176,0,ce81e40c_tiktok_7514565184023842104_video.mp4,760,view,1150.55
e41,2025-08-02T05:59:46.710916,135,0,human,228,93,97,1,81,0,0,16.245.110.176,0,ce81e40c_tiktok_7514565184023842104_video.mp4,760,view,605.58
e42,2025-08-02T10:48:46.710916,135,0,human,228,93,97,1,81,0,0,16.245.110.176,0,ce81e40c_tiktok_7514565184023842104_video.mp4,760,comment,969.09
e43,2025-08-01T02:42:46.710953,48,1,crude_bot,9,8,1882,0,0,0,0,172.16.204.180,-8,0e053ad3_tiktok_7289031291280837890_video.mp4,369,view,0.69
e44,2025-08-01T03:46:46.710953,48,1,crude_bot,9,8,1882,0,0,0,0,172.16.204.180,-8,0e053ad3_tiktok_7289031291280837890_video.mp4,369,view,1.91
e45,2025-08-01T05:43:46.710953,48,1,crude_bot,9,8,1882,0,0,0,0,172.16.204.180,-8,0e053ad3_tiktok_7289031291280837890_video.mp4,369,view,1.0
e46,2025-08-13T12:33:46.710982,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,ef0548b3_tiktok_7110962198700231942_video.mp4,347,view,1651.04
e47,2025-08-16T17:39:46.710982,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,ef0548b3_tiktok_7110962198700231942_video.mp4,347,view,539.1
e48,2025-08-18T06:13:46.710982,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,ef0548b3_tiktok_7110962198700231942_video.mp4,347,view,213.37
e49,2025-08-24T06:57:46.711012,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,1f75b1a7_tiktok_7496148856724344070_video.mp4,87,view,1379.81
e50,2025-08-26T09:26:46.711012,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,1f75b1a7_tiktok_7496148856724344070_video.mp4,87,view,1458.78
e51,2025-08-30T06:21:46.711012,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,1f75b1a7_tiktok_7496148856724344070_video.mp4,87,like,1754.95
e52,2025-08-11T01:50:46.711055,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,view,349.34
e53,2025-08-11T14:35:46.711055,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,like,576.9
e54,2025-08-16T14:26:46.711055,92,0,human,466,137,184,1,4,0,1,24.43.111.25,-10,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,view,40.81
e55,2025-08-11T15:04:46.711100,82,0,human,290,447,13,0,0,0,1,223.73.169.103,6,1c747767_tiktok_7522090387679268102_video.mp4,241,view,684.99
e56,2025-08-12T19:56:46.711100,82,0,human,290,447,13,0,0,0,1,223.73.169.103,6,1c747767_tiktok_7522090387679268102_video.mp4,241,like,1405.0
e57,2025-08-13T09:20:46.711100,82,0,human,290,447,13,0,0,0,1,223.73.169.103,6,1c747767_tiktok_7522090387679268102_video.mp4,241,view,180.37
e58,2025-08-22T10:18:46.711135,173,0,human,412,1201,315,1,104,0,1,14.79.194.159,-7,dbf2b927_tiktok_7475275532637113608_video.mp4,272,view,812.42
e59,2025-08-09T07:29:46.711153,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,7795d93f_tiktok_7538587440588541197_video.mp4,853,view,391.83
e60,2025-08-09T13:53:46.711153,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,7795d93f_tiktok_7538587440588541197_video.mp4,853,share,1388.21
e61,2025-08-12T13:24:46.711153,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,7795d93f_tiktok_7538587440588541197_video.mp4,853,like,542.32
e62,2025-08-30T11:18:46.711183,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,4b726057_tiktok_7507591176187432235_video.mp4,177,view,702.97
e63,2025-08-24T04:46:46.711194,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,01120921_tiktok_7542642758813633814_video.mp4,265,like,802.11
e64,2025-08-25T14:13:46.711194,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,01120921_tiktok_7542642758813633814_video.mp4,265,view,167.82
e65,2025-08-26T11:44:46.711194,93,0,human,65,76,127,1,0,0,1,70.110.132.30,12,01120921_tiktok_7542642758813633814_video.mp4,265,view,789.83
e66,2025-08-05T19:20:46.711228,191,0,human,182,16,22,1,23,0,1,104.213.30.104,-3,568b1e47_tiktok_7499573973697580295_video.mp4,465,like,1657.99
e67,2025-08-19T02:00:46.711246,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,90f51758_tiktok_7541857007997881656_video.mp4,125,view,0.38
e68,2025-08-19T03:35:46.711246,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,90f51758_tiktok_7541857007997881656_video.mp4,125,view,1.24
e69,2025-08-19T04:58:46.711246,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,90f51758_tiktok_7541857007997881656_video.mp4,125,like,1.35
e70,2025-08-06T06:04:46.711269,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,5ed7ce5e_tiktok_7144054068778962182_video.mp4,613,view,1.86
e71,2025-08-09T04:01:46.711278,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,view,0.69
e72,2025-08-09T04:08:46.711278,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,view,0.21
e73,2025-08-10T05:31:46.711278,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,c8f6d2a9_tiktok_7541025551838891286_video.mp4,98,like,0.25
e74,2025-08-10T02:49:46.711300,26,1,crude_bot,12,67,501,0,0,0,0,185.220.112.151,-5,566554f7_tiktok_7518962443985374477_video.mp4,542,view,1.64
e75,2025-08-28T03:36:46.711316,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,5873bdad_tiktok_7520501320374291719_video.mp4,505,view,1109.36
e76,2025-08-31T10:19:46.711316,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,5873bdad_tiktok_7520501320374291719_video.mp4,505,view,1654.75
e77,2025-09-01T11:02:46.711316,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,5873bdad_tiktok_7520501320374291719_video.mp4,505,view,1400.8
e78,2025-08-11T13:55:46.711349,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,view,532.94
e79,2025-08-12T04:31:46.711349,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,like,1192.12
e80,2025-08-12T09:26:46.711349,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,dbfb8e7d_tiktok_7510221822164602130_video.mp4,207,share,1575.71
e81,2025-08-28T13:00:46.711377,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,be890b4b_tiktok_7543153296500968711_video.mp4,879,share,1266.31
e82,2025-08-30T18:10:46.711377,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,be890b4b_tiktok_7543153296500968711_video.mp4,879,view,1083.22
e83,2025-08-22T12:32:46.711395,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,6150d86e_tiktok_7500091914134277398_video.mp4,556,like,1469.34
e84,2025-08-08T12:32:46.711406,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,2db1c330_tiktok_7525659086898187542_video.mp4,488,view,930.02
e85,2025-08-08T16:38:46.711406,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,2db1c330_tiktok_7525659086898187542_video.mp4,488,view,576.69
e86,2025-08-12T21:49:46.711406,73,0,human,482,19,39,1,12,0,1,167.96.155.122,-2,2db1c330_tiktok_7525659086898187542_video.mp4,488,share,634.87
e87,2025-08-15T15:44:46.711437,132,0,human,597,105,48,1,117,0,1,197.248.58.36,-6,f771d049_tiktok_7476827074032979218_video.mp4,613,like,961.96
e88,2025-08-20T06:02:46.711448,132,0,human,597,105,48,1,117,0,1,197.248.58.36,-6,efb847ff_tiktok_7515431799858793733_video.mp4,763,like,1394.84
e89,2025-08-21T06:15:46.711448,132,0,human,597,105,48,1,117,0,1,197.248.58.36,-6,efb847ff_tiktok_7515431799858793733_video.mp4,763,like,323.0
e90,2025-08-24T17:30:46.711448,132,0,human,597,105,48,1,117,0,1,197.248.58.36,-6,efb847ff_tiktok_7515431799858793733_video.mp4,763,view,757.22
e91,2025-08-01T04:43:46.711481,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,b70ee7d1_tiktok_7153107011088141614_video.mp4,167,like,1.06
e92,2025-08-02T00:44:46.711481,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,b70ee7d1_tiktok_7153107011088141614_video.mp4,167,view,0.41
e93,2025-08-04T04:04:46.711498,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,55121cec_tiktok_7537686648633543967_video.mp4,365,view,0.29
e94,2025-08-02T05:23:46.711508,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,c162c613_tiktok_7429380135477923077_video.mp4,649,view,0.96
e95,2025-08-02T05:39:46.711508,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,c162c613_tiktok_7429380135477923077_video.mp4,649,view,0.15
e96,2025-08-02T21:56:46.711508,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,c162c613_tiktok_7429380135477923077_video.mp4,649,view,1.05
e97,2025-08-23T05:30:46.711527,44,1,coordinated_inauthentic,65,392,633,0,0,0,0,61.227.73.193,8,566554f7_tiktok_7518962443985374477_video.mp4,542,view,1.87
e98,2025-08-14T03:52:46.711543,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,4fea9483_tiktok_7543601609670921490_video.mp4,974,view,95.38
e99,2025-08-14T21:53:46.711543,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,4fea9483_tiktok_7543601609670921490_video.mp4,974,view,23.4
e100,2025-08-14T22:02:46.711543,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,4fea9483_tiktok_7543601609670921490_video.mp4,974,view,80.28
e101,2025-08-15T21:59:46.711577,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,68e57c67_tiktok_7527589368471522573_video.mp4,486,view,72.77
e102,2025-08-15T23:54:46.711577,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,68e57c67_tiktok_7527589368471522573_video.mp4,486,view,83.5
e103,2025-08-16T06:20:46.711577,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,68e57c67_tiktok_7527589368471522573_video.mp4,486,view,49.67
e104,2025-08-13T11:10:46.711597,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,1f28f9b5_tiktok_7446380488018726151_video.mp4,82,view,11.79
e105,2025-08-19T10:35:46.711597,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,1f28f9b5_tiktok_7446380488018726151_video.mp4,82,like,47.93
e106,2025-08-19T23:20:46.711597,5,1,purchased_followers,54,14848,224,1,18,0,1,167.171.36.10,-5,1f28f9b5_tiktok_7446380488018726151_video.mp4,82,like,79.11
e107,2025-08-09T15:55:46.711626,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,9cc6b647_tiktok_7128720887397895450_video.mp4,508,like,1700.18
e108,2025-08-13T11:02:46.711626,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,9cc6b647_tiktok_7128720887397895450_video.mp4,508,view,386.82
e109,2025-08-02T03:50:46.711650,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,9007656b_tiktok_7478773217700744470_video.mp4,181,view,734.86
e110,2025-08-15T08:39:46.711663,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,77bb17d7_tiktok_7536624629272595734_video.mp4,677,view,1190.64
e111,2025-08-16T09:40:46.711663,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,77bb17d7_tiktok_7536624629272595734_video.mp4,677,view,1444.84
e112,2025-08-18T14:09:46.711663,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,77bb17d7_tiktok_7536624629272595734_video.mp4,677,view,738.04
e113,2025-08-03T19:12:46.711689,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,1af70c5c_tiktok_7288689012720635144_video.mp4,24,view,680.2
e114,2025-08-06T20:22:46.711689,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,1af70c5c_tiktok_7288689012720635144_video.mp4,24,like,502.1
e115,2025-08-10T10:18:46.711708,89,0,human,192,4,65,1,4,0,1,198.170.12.91,-8,79be9900_tiktok_7479368242411212050_video.mp4,382,view,1485.54
e116,2025-08-16T02:01:46.711725,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,091d0c7a_tiktok_7436172812240293163_video.mp4,443,view,80.13
e117,2025-08-16T04:20:46.711725,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,091d0c7a_tiktok_7436172812240293163_video.mp4,443,view,98.12
e118,2025-08-17T00:28:46.711725,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,091d0c7a_tiktok_7436172812240293163_video.mp4,443,view,114.81
e119,2025-08-09T23:02:46.711746,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,d8c59aba_tiktok_7534167332420160790_video.mp4,410,view,35.96
e120,2025-08-18T05:07:46.711755,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,4dd1cc8b_tiktok_7501640894420962606_video.mp4,309,view,81.45
e121,2025-08-19T02:00:46.711755,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,4dd1cc8b_tiktok_7501640894420962606_video.mp4,309,view,22.48
e122,2025-08-19T04:44:46.711755,34,1,compromised_account,414,1052,264,1,11,0,1,10.0.21.84,-8,4dd1cc8b_tiktok_7501640894420962606_video.mp4,309,like,64.89
e123,2025-08-23T05:19:46.711782,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,1a4fc7a8_tiktok_7424452177634135304_video.mp4,722,share,9.88
e124,2025-08-23T21:56:46.711782,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,1a4fc7a8_tiktok_7424452177634135304_video.mp4,722,view,7.39
e125,2025-08-12T22:31:46.711798,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,b2c5b9b3_tiktok_7471694155584998702_video.mp4,26,like,3.13
e126,2025-08-13T03:01:46.711798,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,b2c5b9b3_tiktok_7471694155584998702_video.mp4,26,view,4.25
e127,2025-08-13T04:34:46.711798,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,b2c5b9b3_tiktok_7471694155584998702_video.mp4,26,view,5.21
e128,2025-08-27T00:05:46.711819,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,3fd6d2ef_tiktok_7525135240050871566_video.mp4,424,view,4.68
e129,2025-08-30T11:26:46.711819,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,3fd6d2ef_tiktok_7525135240050871566_video.mp4,424,view,2.13
e130,2025-09-02T15:47:46.711819,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,3fd6d2ef_tiktok_7525135240050871566_video.mp4,424,view,1.67
e131,2025-08-11T02:15:46.711839,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,3fb29180_tiktok_7495191518068722962_video.mp4,418,view,9.2
e132,2025-08-11T16:40:46.711839,41,1,sophisticated_bot,55,2871,653,0,0,0,0,185.220.199.67,0,3fb29180_tiktok_7495191518068722962_video.mp4,418,view,2.12
e133,2025-08-03T05:03:46.711859,56,0,human,328,165,64,1,4,0,1,40.155.42.83,-7,a4143d6c_tiktok_7336319767654993160_video.mp4,509,view,1136.29
e134,2025-08-03T13:26:46.711859,56,0,human,328,165,64,1,4,0,1,40.155.42.83,-7,a4143d6c_tiktok_7336319767654993160_video.mp4,509,view,195.37
e135,2025-08-25T13:28:46.711881,56,0,human,328,165,64,1,4,0,1,40.155.42.83,-7,e80b94de_tiktok_6995968448232705285_video.mp4,375,view,1521.28
e136,2025-08-25T13:48:46.711881,56,0,human,328,165,64,1,4,0,1,40.155.42.83,-7,e80b94de_tiktok_6995968448232705285_video.mp4,375,view,1490.67
e137,2025-08-27T06:33:46.711881,56,0,human,328,165,64,1,4,0,1,40.155.42.83,-7,e80b94de_tiktok_6995968448232705285_video.mp4,375,view,110.47
e138,2025-08-14T08:10:46.711918,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,d9679a46_tiktok_7541688872556678422_video.mp4,696,view,159.16
e139,2025-08-15T11:42:46.711918,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,d9679a46_tiktok_7541688872556678422_video.mp4,696,view,808.1
e140,2025-08-17T16:16:46.711918,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,d9679a46_tiktok_7541688872556678422_video.mp4,696,view,391.12
e141,2025-08-26T09:16:46.711947,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,ca18ce92_tiktok_7126459880176700674_video.mp4,567,view,685.86
e142,2025-08-26T09:36:46.711947,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,ca18ce92_tiktok_7126459880176700674_video.mp4,567,view,594.84
e143,2025-08-29T09:46:46.711947,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,ca18ce92_tiktok_7126459880176700674_video.mp4,567,view,503.42
e144,2025-08-29T05:09:46.711976,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,afa28bda_tiktok_7520673285961518358_video.mp4,463,share,1559.57
e145,2025-08-23T19:48:46.711987,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,f090a615_tiktok_7247868927445847301_video.mp4,139,share,1306.4
e146,2025-08-24T06:11:46.711987,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,f090a615_tiktok_7247868927445847301_video.mp4,139,view,312.04
e147,2025-08-16T10:56:46.712007,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,596e3e3a_tiktok_7536557634971766030_video.mp4,554,view,456.09
e148,2025-08-16T19:23:46.712007,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,596e3e3a_tiktok_7536557634971766030_video.mp4,554,view,116.12
e149,2025-08-19T11:10:46.712007,183,0,human,48,46,19,1,11,0,0,165.135.54.197,8,596e3e3a_tiktok_7536557634971766030_video.mp4,554,view,1087.61
e150,2025-08-04T08:14:46.712041,165,0,human,432,320,34,1,218,0,1,216.240.138.3,-3,7795d93f_tiktok_7538587440588541197_video.mp4,853,like,677.71
e151,2025-08-16T08:30:46.712059,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,0b04ac39_tiktok_7467830635432873238_video.mp4,857,view,240.3
e152,2025-08-16T11:26:46.712059,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,0b04ac39_tiktok_7467830635432873238_video.mp4,857,comment,727.21
e153,2025-08-14T06:29:46.712098,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,3fd6d2ef_tiktok_7525135240050871566_video.mp4,424,view,915.14
e154,2025-08-15T19:39:46.712098,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,3fd6d2ef_tiktok_7525135240050871566_video.mp4,424,view,272.55
e155,2025-08-05T06:48:46.712159,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,0cb1e965_tiktok_7539046427876478230_video.mp4,672,view,610.5
e156,2025-08-05T11:20:46.712159,87,0,human,59,16,39,1,129,0,1,103.26.144.50,6,0cb1e965_tiktok_7539046427876478230_video.mp4,672,view,317.63
e157,2025-08-04T02:20:46.712214,14,1,crude_bot,12,99,614,0,0,0,1,190.153.87.130,8,55121cec_tiktok_7537686648633543967_video.mp4,365,view,0.6
e158,2025-08-04T05:43:46.712214,14,1,crude_bot,12,99,614,0,0,0,1,190.153.87.130,8,55121cec_tiktok_7537686648633543967_video.mp4,365,view,1.95
e159,2025-08-11T02:53:46.712254,14,1,crude_bot,12,99,614,0,0,0,1,190.153.87.130,8,ce81e40c_tiktok_7514565184023842104_video.mp4,760,view,0.94
e160,2025-08-11T03:15:46.712254,14,1,crude_bot,12,99,614,0,0,0,1,190.153.87.130,8,ce81e40c_tiktok_7514565184023842104_video.mp4,760,view,0.88
e161,2025-08-11T06:21:46.712254,14,1,crude_bot,12,99,614,0,0,0,1,190.153.87.130,8,ce81e40c_tiktok_7514565184023842104_video.mp4,760,view,1.05
